event_key,source,source_event_id,source_series_id,datetime_utc,date_label,time_label,time_is_exact,country,currency,title,category,impact,actual,forecast,previous,revised_previous,unit,actual_raw,forecast_raw,previous_raw,revised_previous_raw,surprise,surprise_pct,source_better_worse,source_url,fetched_at_utc
forexfactory:147540,forexfactory,147540,556,2026-03-31T06:45:00Z,"Mar 31, 2026",12:45am,True,FR,EUR,French Prelim CPI m/m,CPI,low,0.9,0.9,0.7,0.6,%,0.9%,0.9%,0.7%,0.6%,0.0,0.0,0,https://www.forexfactory.com/calendar?month=mar.2026,2026-09-02T16:37:32Z
forexfactory:147567,forexfactory,147567,357,2026-03-31T06:45:00Z,"Mar 31, 2026",12:45am,True,FR,EUR,French Consumer Spending m/m,OTHER,low,-1.4,-0.3,0.5,0.4,%,-1.4%,-0.3%,0.5%,0.4%,-1.1,-3.666667,2,https://www.forexfactory.com/calendar?month=mar.2026,2026-09-02T16:37:32Z
forexfactory:150512,forexfactory,150512,60,2026-03-31T07:55:00Z,"Mar 31, 2026",1:55am,True,GE,EUR,German Unemployment Change,OTHER,low,0.0,2.0,1.0,,K,0K,2K,1K,,-2.0,-1.0,1,https://www.forexfactory.com/calendar?month=mar.2026,2026-09-02T16:37:32Z
forexfactory:147721,forexfactory,147721,172,2026-03-31T09:00:00Z,"Mar 31, 2026",3:00am,True,IT,EUR,Italian Prelim CPI m/m,CPI,low,0.5,0.6,0.8,0.7,%,0.5%,0.6%,0.8%,0.7%,-0.1,-0.166667,2,https://www.forexfactory.com/calendar?month=mar.2026,2026-09-02T16:37:32Z
forexfactory:151254,forexfactory,151254,593,2026-03-31T09:00:00Z,"Mar 31, 2026",3:00am,True,EZ,EUR,Core CPI Flash Estimate y/y,CPI,medium,2.3,2.4,2.4,,%,2.3%,2.4%,2.4%,,-0.1,-0.041667,2,https://www.forexfactory.com/calendar?month=mar.2026,2026-09-02T16:37:32Z
forexfactory:151255,forexfactory,151255,168,2026-03-31T09:00:00Z,"Mar 31, 2026",3:00am,True,EZ,EUR,CPI Flash Estimate y/y,CPI,medium,2.5,2.6,1.9,,%,2.5%,2.6%,1.9%,,-0.1,-0.038462,2,https://www.forexfactory.com/calendar?month=mar.2026,2026-09-02T16:37:32Z
forexfactory:146696,forexfactory,146696,29,2026-03-31T12:30:00Z,"Mar 31, 2026",6:30am,True,CA,CAD,GDP m/m,GDP,high,0.1,0.0,0.2,,%,0.1%,0.0%,0.2%,,0.1,,1,https://www.forexfactory.com/calendar?month=mar.2026,2026-09-02T16:37:32Z
forexfactory:148652,forexfactory,148652,240,2026-03-31T13:00:00Z,"Mar 31, 2026",7:00am,True,US,USD,S&P/CS Composite-20 HPI y/y,OTHER,low,1.2,1.4,1.4,,%,1.2%,1.4%,1.4%,,-0.2,-0.142857,2,https://www.forexfactory.com/calendar?month=mar.2026,2026-09-02T16:37:32Z
forexfactory:148664,forexfactory,148664,239,2026-03-31T13:00:00Z,"Mar 31, 2026",7:00am,True,US,USD,HPI m/m,OTHER,low,0.1,0.1,0.1,0.3,%,0.1%,0.1%,0.1%,0.3%,0.0,0.0,0,https://www.forexfactory.com/calendar?month=mar.2026,2026-09-02T16:37:32Z
forexfactory:146824,forexfactory,146824,189,2026-03-31T13:45:00Z,"Mar 31, 2026",7:45am,True,US,USD,Chicago PMI,OTHER,low,52.8,54.8,57.7,,,52.8,54.8,57.7,,-2.0,-0.036496,2,https://www.forexfactory.com/calendar?month=mar.2026,2026-09-02T16:37:32Z
forexfactory:146880,forexfactory,146880,208,2026-03-31T14:00:00Z,"Mar 31, 2026",8:00am,True,US,USD,CB Consumer Confidence,OTHER,medium,91.8,87.8,91.2,91.0,,91.8,87.8,91.2,91.0,4.0,0.045558,1,https://www.forexfactory.com/calendar?month=mar.2026,2026-09-02T16:37:32Z
forexfactory:149789,forexfactory,149789,578,2026-03-31T14:00:00Z,"Mar 31, 2026",8:00am,True,US,USD,JOLTS Job Openings,OTHER,high,6.88,6.89,6.95,7.24,M,6.88M,6.89M,6.95M,7.24M,-0.01,-0.001451,0,https://www.forexfactory.com/calendar?month=mar.2026,2026-09-02T16:37:32Z
forexfactory:152785,forexfactory,152785,889,2026-03-31T16:00:00Z,"Mar 31, 2026",10:00am,True,US,USD,FOMC Member Goolsbee Speaks,FOMC,low,,,,,,,,,,,,0,https://www.forexfactory.com/calendar?month=mar.2026,2026-09-02T16:37:32Z
forexfactory:152794,forexfactory,152794,912,2026-03-31T17:10:00Z,"Mar 31, 2026",11:10am,True,US,USD,FOMC Member Schmid Speaks,FOMC,low,,,,,,,,,,,,0,https://www.forexfactory.com/calendar?month=mar.2026,2026-09-02T16:37:32Z
forexfactory:152790,forexfactory,152790,880,2026-03-31T19:00:00Z,"Mar 31, 2026",1:00pm,True,US,USD,FOMC Member Barr Speaks,FOMC,low,,,,,,,,,,,,0,https://www.forexfactory.com/calendar?month=mar.2026,2026-09-02T16:37:32Z
forexfactory:147067,forexfactory,147067,754,2026-03-31T20:30:00Z,"Mar 31, 2026",2:30pm,True,US,USD,API Weekly Statistical Bulletin,OTHER,low,,,,,,,,,,,,0,https://www.forexfactory.com/calendar?month=mar.2026,2026-09-02T16:37:32Z
forexfactory:152791,forexfactory,152791,812,2026-03-31T21:10:00Z,"Mar 31, 2026",3:10pm,True,US,USD,FOMC Member Bowman Speaks,FOMC,low,,,,,,,,,,,,0,https://www.forexfactory.com/calendar?month=mar.2026,2026-09-02T16:37:32Z
forexfactory:150026,forexfactory,150026,229,2026-03-31T21:45:00Z,"Mar 31, 2026",3:45pm,True,NZ,NZD,Building Consents m/m,OTHER,low,2.7,,1.9,2.0,%,2.7%,,1.9%,2.0%,,,0,https://www.forexfactory.com/calendar?month=mar.2026,2026-09-02T16:37:32Z
forexfactory:149962,forexfactory,149962,312,2026-03-31T23:50:00Z,"Mar 31, 2026",5:50pm,True,JN,JPY,Tankan Manufacturing Index,OTHER,low,17.0,16.0,15.0,,,17,16,15,,1.0,0.0625,1,https://www.forexfactory.com/calendar?month=mar.2026,2026-09-02T16:37:32Z
forexfactory:149963,forexfactory,149963,327,2026-03-31T23:50:00Z,"Mar 31, 2026",5:50pm,True,JN,JPY,Tankan Non-Manufacturing Index,OTHER,low,36.0,33.0,34.0,,,36,33,34,,3.0,0.090909,1,https://www.forexfactory.com/calendar?month=mar.2026,2026-09-02T16:37:32Z
forexfactory:150056,forexfactory,150056,202,2026-04-01T00:30:00Z,"Mar 31, 2026",6:30pm,True,AU,AUD,Building Approvals m/m,OTHER,low,29.7,5.8,-7.2,,%,29.7%,5.8%,-7.2%,,23.9,4.12069,1,https://www.forexfactory.com/calendar?month=mar.2026,2026-09-02T16:37:32Z
forexfactory:150936,forexfactory,150936,274,2026-04-01T00:30:00Z,"Mar 31, 2026",6:30pm,True,JN,JPY,Final Manufacturing PMI,OTHER,low,51.6,51.6,51.4,,,51.6,51.6,51.4,,0.0,0.0,0,https://www.forexfactory.com/calendar?month=mar.2026,2026-09-02T16:37:32Z
forexfactory:150095,forexfactory,150095,448,2026-04-01T01:45:00Z,"Mar 31, 2026",7:45pm,True,CH,CNY,RatingDog Manufacturing PMI,OTHER,low,50.8,51.6,52.1,,,50.8,51.6,52.1,,-0.8,-0.015504,2,https://www.forexfactory.com/calendar?month=mar.2026,2026-09-02T16:37:32Z
forexfactory:148376,forexfactory,148376,245,2026-04-01T05:30:00Z,"Mar 31, 2026",11:30pm,True,AU,AUD,Commodity Prices y/y,OTHER,low,12.8,,3.4,4.9,%,12.8%,,3.4%,4.9%,,,0,https://www.forexfactory.com/calendar?month=mar.2026,2026-09-02T16:37:32Z
forexfactory:147357,forexfactory,147357,109,2026-04-01T06:30:00Z,"Apr 1, 2026",12:30am,True,SZ,CHF,Retail Sales y/y,RETAIL_SALES,low,0.9,1.5,-1.1,-0.6,%,0.9%,1.5%,-1.1%,-0.6%,-0.6,-0.4,2,https://www.forexfactory.com/calendar?month=apr.2026,2026-09-02T16:37:36Z
forexfactory:147158,forexfactory,147158,557,2026-04-01T07:15:00Z,"Apr 1, 2026",1:15am,True,SP,EUR,Spanish Manufacturing PMI,OTHER,low,48.7,50.5,50.0,,,48.7,50.5,50.0,,-1.8,-0.035644,2,https://www.forexfactory.com/calendar?month=apr.2026,2026-09-02T16:37:36Z
forexfactory:147131,forexfactory,147131,273,2026-04-01T07:30:00Z,"Apr 1, 2026",1:30am,True,SZ,CHF,Manufacturing PMI,OTHER,low,53.3,47.2,47.4,,,53.3,47.2,47.4,,6.1,0.129237,1,https://www.forexfactory.com/calendar?month=apr.2026,2026-09-02T16:37:36Z
forexfactory:147159,forexfactory,147159,547,2026-04-01T07:45:00Z,"Apr 1, 2026",1:45am,True,IT,EUR,Italian Manufacturing PMI,OTHER,low,51.3,50.9,50.6,,,51.3,50.9,50.6,,0.4,0.007859,1,https://www.forexfactory.com/calendar?month=apr.2026,2026-09-02T16:37:36Z
forexfactory:147160,forexfactory,147160,617,2026-04-01T07:50:00Z,"Apr 1, 2026",1:50am,True,FR,EUR,French Final Manufacturing PMI,OTHER,low,50.0,50.2,50.2,,,50.0,50.2,50.2,,-0.2,-0.003984,0,https://www.forexfactory.com/calendar?month=apr.2026,2026-09-02T16:37:36Z
forexfactory:147161,forexfactory,147161,618,2026-04-01T07:55:00Z,"Apr 1, 2026",1:55am,True,GE,EUR,German Final Manufacturing PMI,OTHER,low,52.2,51.7,51.7,,,52.2,51.7,51.7,,0.5,0.009671,1,https://www.forexfactory.com/calendar?month=apr.2026,2026-09-02T16:37:36Z
forexfactory:147162,forexfactory,147162,264,2026-04-01T08:00:00Z,"Apr 1, 2026",2:00am,True,EZ,EUR,Final Manufacturing PMI,OTHER,low,51.6,51.4,51.4,,,51.6,51.4,51.4,,0.2,0.003891,0,https://www.forexfactory.com/calendar?month=apr.2026,2026-09-02T16:37:36Z
forexfactory:147716,forexfactory,147716,486,2026-04-01T08:00:00Z,"Apr 1, 2026",2:00am,True,IT,EUR,Italian Monthly Unemployment Rate,UNEMPLOYMENT_RATE,low,5.3,5.2,5.1,,%,5.3%,5.2%,5.1%,,0.1,0.019231,2,https://www.forexfactory.com/calendar?month=apr.2026,2026-09-02T16:37:36Z
forexfactory:147163,forexfactory,147163,249,2026-04-01T08:30:00Z,"Apr 1, 2026",2:30am,True,UK,GBP,Final Manufacturing PMI,OTHER,low,51.0,51.4,51.4,,,51.0,51.4,51.4,,-0.4,-0.007782,2,https://www.forexfactory.com/calendar?month=apr.2026,2026-09-02T16:37:36Z
forexfactory:151256,forexfactory,151256,59,2026-04-01T09:00:00Z,"Apr 1, 2026",3:00am,True,EZ,EUR,Unemployment Rate,UNEMPLOYMENT_RATE,low,6.2,6.1,6.1,,%,6.2%,6.1%,6.1%,,0.1,0.016393,2,https://www.forexfactory.com/calendar?month=apr.2026,2026-09-02T16:37:36Z
forexfactory:150730,forexfactory,150730,605,2026-04-01T09:30:00Z,"Apr 1, 2026",3:30am,True,UK,GBP,FPC Statement,OTHER,low,,,,,,,,,,,,0,https://www.forexfactory.com/calendar?month=apr.2026,2026-09-02T16:37:36Z
forexfactory:150731,forexfactory,150731,606,2026-04-01T09:30:00Z,"Apr 1, 2026",3:30am,True,UK,GBP,FPC Meeting Minutes,OTHER,low,,,,,,,,,,,,0,https://www.forexfactory.com/calendar?month=apr.2026,2026-09-02T16:37:36Z
forexfactory:150297,forexfactory,150297,75,2026-04-01T12:15:00Z,"Apr 1, 2026",6:15am,True,US,USD,ADP Non-Farm Employment Change,ADP,high,62.0,41.0,63.0,66.0,K,62K,41K,63K,66K,21.0,0.512195,1,https://www.forexfactory.com/calendar?month=apr.2026,2026-09-02T16:37:36Z
forexfactory:148028,forexfactory,148028,102,2026-04-01T12:30:00Z,"Apr 1, 2026",6:30am,True,US,USD,Retail Sales m/m,RETAIL_SALES,high,0.6,0.5,-0.2,-0.1,%,0.6%,0.5%,-0.2%,-0.1%,0.1,0.2,1,https://www.forexfactory.com/calendar?month=apr.2026,2026-09-02T16:37:36Z
forexfactory:148040,forexfactory,148040,112,2026-04-01T12:30:00Z,"Apr 1, 2026",6:30am,True,US,USD,Core Retail Sales m/m,RETAIL_SALES,high,0.5,0.3,0.0,,%,0.5%,0.3%,0.0%,,0.2,0.666667,1,https://www.forexfactory.com/calendar?month=apr.2026,2026-09-02T16:37:36Z
forexfactory:152786,forexfactory,152786,911,2026-04-01T13:05:00Z,"Apr 1, 2026",7:05am,True,US,USD,FOMC Member Musalem Speaks,FOMC,low,,,,,,,,,,,,0,https://www.forexfactory.com/calendar?month=apr.2026,2026-09-02T16:37:36Z
forexfactory:152793,forexfactory,152793,880,2026-04-01T13:10:00Z,"Apr 1, 2026",7:10am,True,US,USD,FOMC Member Barr Speaks,FOMC,low,,,,,,,,,,,,0,https://www.forexfactory.com/calendar?month=apr.2026,2026-09-02T16:37:36Z
forexfactory:146868,forexfactory,146868,629,2026-04-01T13:30:00Z,"Apr 1, 2026",7:30am,True,CA,CAD,Manufacturing PMI,OTHER,low,50.0,,51.0,,,50.0,,51.0,,,,0,https://www.forexfactory.com/calendar?month=apr.2026,2026-09-02T16:37:36Z
forexfactory:149643,forexfactory,149643,553,2026-04-01T13:45:00Z,"Apr 1, 2026",7:45am,True,US,USD,Final Manufacturing PMI,OTHER,low,52.3,52.3,52.4,,,52.3,52.3,52.4,,0.0,0.0,0,https://www.forexfactory.com/calendar?month=apr.2026,2026-09-02T16:37:36Z
forexfactory:146578,forexfactory,146578,252,2026-04-01T14:00:00Z,"Apr 1, 2026",8:00am,True,US,USD,ISM Manufacturing PMI,ISM_MFG,high,52.7,52.3,52.4,,,52.7,52.3,52.4,,0.4,0.007648,1,https://www.forexfactory.com/calendar?month=apr.2026,2026-09-02T16:37:36Z
forexfactory:146590,forexfactory,146590,255,2026-04-01T14:00:00Z,"Apr 1, 2026",8:00am,True,US,USD,ISM Manufacturing Prices,ISM_MFG,medium,78.3,74.0,70.5,,,78.3,74.0,70.5,,4.3,0.058108,1,https://www.forexfactory.com/calendar?month=apr.2026,2026-09-02T16:37:36Z
forexfactory:148083,forexfactory,148083,153,2026-04-01T14:00:00Z,"Apr 1, 2026",8:00am,True,US,USD,Business Inventories m/m,OTHER,low,-0.1,0.0,0.1,0.0,%,-0.1%,0.0%,0.1%,0.0%,-0.1,,1,https://www.forexfactory.com/calendar?month=apr.2026,2026-09-02T16:37:36Z
forexfactory:148641,forexfactory,148641,828,2026-04-01T14:15:00Z,"Apr 1, 2026",All Day,False,US,USD,Omdia Total Vehicle Sales,OTHER,low,16.3,15.9,15.8,,M,16.3M,15.9M,15.8M,,0.4,0.025157,1,https://www.forexfactory.com/calendar?month=apr.2026,2026-09-02T16:37:36Z
forexfactory:148929,forexfactory,148929,10,2026-04-01T14:30:00Z,"Apr 1, 2026",8:30am,True,US,USD,Crude Oil Inventories,OTHER,low,5.5,1.8,6.9,,M,5.5M,1.8M,6.9M,,3.7,2.055556,2,https://www.forexfactory.com/calendar?month=apr.2026,2026-09-02T16:37:36Z
forexfactory:146564,forexfactory,146564,891,2026-04-01T17:30:00Z,"Apr 1, 2026",11:30am,True,CA,CAD,BOC Summary of Deliberations,OTHER,low,,,,,,,,,,,,0,https://www.forexfactory.com/calendar?month=apr.2026,2026-09-02T16:37:36Z
forexfactory:148711,forexfactory,148711,377,2026-04-01T23:50:00Z,"Apr 1, 2026",5:50pm,True,JN,JPY,Monetary Base y/y,OTHER,low,-11.6,-10.8,-10.6,,%,-11.6%,-10.8%,-10.6%,,-0.8,-0.074074,0,https://www.forexfactory.com/calendar?month=apr.2026,2026-09-02T16:37:36Z
forexfactory:148270,forexfactory,148270,122,2026-04-02T00:30:00Z,"Apr 1, 2026",6:30pm,True,AU,AUD,Goods Trade Balance,OTHER,low,5.69,2.81,2.63,2.26,B,5.69B,2.81B,2.63B,2.26B,2.88,1.024911,1,https://www.forexfactory.com/calendar?month=apr.2026,2026-09-02T16:37:36Z
forexfactory:152798,forexfactory,152798,645,2026-04-02T01:00:00Z,"Apr 1, 2026",7:00pm,True,US,USD,President Trump Speaks,OTHER,high,,,,,,,,,,,,0,https://www.forexfactory.com/calendar?month=apr.2026,2026-09-02T16:37:36Z
forexfactory:150281,forexfactory,150281,574,2026-04-02T03:35:00Z,"Apr 1, 2026",9:35pm,True,JN,JPY,10-y Bond Auction,OTHER,low,,,,,,2.35|2.6,,2.12|3.3,,,,0,https://www.forexfactory.com/calendar?month=apr.2026,2026-09-02T16:37:36Z
forexfactory:147320,forexfactory,147320,100,2026-04-02T06:30:00Z,"Apr 2, 2026",12:30am,True,SZ,CHF,CPI m/m,CPI,medium,0.2,0.5,0.6,,%,0.2%,0.5%,0.6%,,-0.3,-0.6,2,https://www.forexfactory.com/calendar?month=apr.2026,2026-09-02T16:37:36Z
forexfactory:147526,forexfactory,147526,378,2026-04-02T06:45:00Z,"Apr 2, 2026",12:45am,True,FR,EUR,French Gov Budget Balance,OTHER,low,-32.1,,-9.7,,B,-32.1B,,-9.7B,,,,0,https://www.forexfactory.com/calendar?month=apr.2026,2026-09-02T16:37:36Z
forexfactory:150549,forexfactory,150549,612,2026-04-02T08:00:00Z,"Apr 2, 2026",2:00am,True,EZ,EUR,ECB Economic Bulletin,OTHER,low,,,,,,,,,,,,0,https://www.forexfactory.com/calendar?month=apr.2026,2026-09-02T16:37:36Z
forexfactory:147423,forexfactory,147423,523,2026-04-02T08:55:00Z,"Apr 2, 2026",2:55am,True,FR,EUR,French 10-y Bond Auction,OTHER,low,,,,,,3.73|1.9,,3.39|2.2,,,,0,https://www.forexfactory.com/calendar?month=apr.2026,2026-09-02T16:37:36Z
forexfactory:152771,forexfactory,152771,108,2026-04-02T09:06:00Z,"Apr 2, 2026",3:06am,True,IT,EUR,Italian Retail Sales m/m,RETAIL_SALES,low,0.0,0.3,0.6,,%,0.0%,0.3%,0.6%,,-0.3,-1.0,2,https://www.forexfactory.com/calendar?month=apr.2026,2026-09-02T16:37:36Z
forexfactory:146894,forexfactory,146894,76,2026-04-02T11:30:00Z,"Apr 2, 2026",5:30am,True,US,USD,Challenger Job Cuts y/y,OTHER,low,-78.0,,-71.9,,%,-78.0%,,-71.9%,,,,0,https://www.forexfactory.com/calendar?month=apr.2026,2026-09-02T16:37:36Z
forexfactory:146991,forexfactory,146991,11,2026-04-02T12:30:00Z,"Apr 2, 2026",6:30am,True,US,USD,Unemployment Claims,JOBLESS_CLAIMS,high,202.0,212.0,210.0,211.0,K,202K,212K,210K,211K,-10.0,-0.04717,1,https://www.forexfactory.com/calendar?month=apr.2026,2026-09-02T16:37:36Z
forexfactory:148016,forexfactory,148016,117,2026-04-02T12:30:00Z,"Apr 2, 2026",6:30am,True,US,USD,Trade Balance,OTHER,low,-57.3,-60.5,-54.5,-54.7,B,-57.3B,-60.5B,-54.5B,-54.7B,3.2,0.052893,1,https://www.forexfactory.com/calendar?month=apr.2026,2026-09-02T16:37:36Z
forexfactory:149232,forexfactory,149232,118,2026-04-02T12:30:00Z,"Apr 2, 2026",6:30am,True,CA,CAD,Trade Balance,OTHER,low,-5.7,-2.5,-3.6,-4.2,B,-5.7B,-2.5B,-3.6B,-4.2B,-3.2,-1.28,2,https://www.forexfactory.com/calendar?month=apr.2026,2026-09-02T16:37:36Z
forexfactory:152876,forexfactory,152876,625,2026-04-02T12:30:00Z,"Apr 2, 2026",6:30am,True,US,USD,Goods Trade Balance,OTHER,low,-83.5,,-80.8,-80.9,B,-83.5B,,-80.8B,-80.9B,,,0,https://www.forexfactory.com/calendar?month=apr.2026,2026-09-02T16:37:36Z
forexfactory:152795,forexfactory,152795,890,2026-04-02T14:15:00Z,"Apr 2, 2026",8:15am,True,US,USD,FOMC Member Logan Speaks,FOMC,low,,,,,,,,,,,,0,https://www.forexfactory.com/calendar?month=apr.2026,2026-09-02T16:37:36Z
forexfactory:148746,forexfactory,148746,26,2026-04-02T14:30:00Z,"Apr 2, 2026",8:30am,True,US,USD,Natural Gas Storage,OTHER,low,36.0,38.0,-54.0,,B,36B,38B,-54B,,-2.0,-0.052632,0,https://www.forexfactory.com/calendar?month=apr.2026,2026-09-02T16:37:36Z
forexfactory:152796,forexfactory,152796,812,2026-04-02T16:45:00Z,"Apr 2, 2026",10:45am,True,US,USD,FOMC Member Bowman Speaks,FOMC,low,,,,,,,,,,,,0,https://www.forexfactory.com/calendar?month=apr.2026,2026-09-02T16:37:36Z
forexfactory:147442,forexfactory,147442,395,2026-04-02T19:00:00Z,"Apr 2, 2026",All Day,False,NZ,NZD,Bank Holiday,OTHER,holiday,,,,,,,,,,,,0,https://www.forexfactory.com/calendar?month=apr.2026,2026-09-02T16:37:36Z
forexfactory:147114,forexfactory,147114,394,2026-04-02T20:00:00Z,"Apr 2, 2026",All Day,False,AU,AUD,Bank Holiday,OTHER,holiday,,,,,,,,,,,,0,https://www.forexfactory.com/calendar?month=apr.2026,2026-09-02T16:37:36Z
forexfactory:150096,forexfactory,150096,591,2026-04-03T01:45:00Z,"Apr 2, 2026",7:45pm,True,CH,CNY,RatingDog Services PMI,OTHER,low,52.1,53.6,56.7,,,52.1,53.6,56.7,,-1.5,-0.027985,2,https://www.forexfactory.com/calendar?month=apr.2026,2026-09-02T16:37:36Z
forexfactory:151655,forexfactory,151655,392,2026-04-03T05:00:00Z,"Apr 2, 2026",All Day,False,SZ,CHF,Bank Holiday,OTHER,holiday,,,,,,,,,,,,0,https://www.forexfactory.com/calendar?month=apr.2026,2026-09-02T16:37:36Z
forexfactory:151678,forexfactory,151678,391,2026-04-03T06:02:00Z,"Apr 3, 2026",All Day,False,GE,EUR,German Bank Holiday,OTHER,holiday,,,,,,,,,,,,0,https://www.forexfactory.com/calendar?month=apr.2026,2026-09-02T16:37:36Z
forexfactory:147569,forexfactory,147569,222,2026-04-03T06:45:00Z,"Apr 3, 2026",12:45am,True,FR,EUR,French Industrial Production m/m,OTHER,low,-0.7,-0.1,0.5,0.2,%,-0.7%,-0.1%,0.5%,0.2%,-0.6,-6.0,2,https://www.forexfactory.com/calendar?month=apr.2026,2026-09-02T16:37:36Z
forexfactory:151627,forexfactory,151627,390,2026-04-03T07:00:00Z,"Apr 3, 2026",All Day,False,UK,GBP,Bank Holiday,OTHER,holiday,,,,,,,,,,,,0,https://www.forexfactory.com/calendar?month=apr.2026,2026-09-02T16:37:36Z
forexfactory:146484,forexfactory,146484,389,2026-04-03T12:00:00Z,"Apr 3, 2026",All Day,False,CA,CAD,Bank Holiday,OTHER,holiday,,,,,,,,,,,,0,https://www.forexfactory.com/calendar?month=apr.2026,2026-09-02T16:37:36Z
forexfactory:146906,forexfactory,146906,66,2026-04-03T12:30:00Z,"Apr 3, 2026",6:30am,True,US,USD,Non-Farm Employment Change,NFP,high,178.0,65.0,-92.0,-133.0,K,178K,65K,-92K,-133K,113.0,1.738462,1,https://www.forexfactory.com/calendar?month=apr.2026,2026-09-02T16:37:36Z
forexfactory:146918,forexfactory,146918,56,2026-04-03T12:30:00Z,"Apr 3, 2026",6:30am,True,US,USD,Unemployment Rate,UNEMPLOYMENT_RATE,high,4.3,4.4,4.4,,%,4.3%,4.4%,4.4%,,-0.1,-0.022727,1,https://www.forexfactory.com/calendar?month=apr.2026,2026-09-02T16:37:36Z
forexfactory:146930,forexfactory,146930,159,2026-04-03T12:30:00Z,"Apr 3, 2026",6:30am,True,US,USD,Average Hourly Earnings m/m,AVG_HOURLY_EARNINGS,high,0.2,0.3,0.4,,%,0.2%,0.3%,0.4%,,-0.1,-0.333333,2,https://www.forexfactory.com/calendar?month=apr.2026,2026-09-02T16:37:36Z
forexfactory:149631,forexfactory,149631,584,2026-04-03T13:45:00Z,"Apr 3, 2026",7:45am,True,US,USD,Final Services PMI,OTHER,low,49.8,51.1,51.1,,,49.8,51.1,51.1,,-1.3,-0.02544,2,https://www.forexfactory.com/calendar?month=apr.2026,2026-09-02T16:37:36Z
forexfactory:147110,forexfactory,147110,404,2026-04-04T14:00:00Z,"Apr 4, 2026",8:00am,True,NZ,NZD,Daylight Saving Time Shift,OTHER,holiday,,,,,,,,,,,,0,https://www.forexfactory.com/calendar?month=apr.2026,2026-09-02T16:37:36Z
forexfactory:147108,forexfactory,147108,403,2026-04-04T16:00:00Z,"Apr 4, 2026",10:00am,True,AU,AUD,Daylight Saving Time Shift,OTHER,holiday,,,,,,,,,,,,0,https://www.forexfactory.com/calendar?month=apr.2026,2026-09-02T16:37:36Z
forexfactory:149578,forexfactory,149578,798,2026-04-05T09:15:00Z,"Apr 5, 2026",All Day,False,WW,All,OPEC-JMMC Meetings,OTHER,high,,,,,,,,,,,,0,https://www.forexfactory.com/calendar?month=apr.2026,2026-09-02T16:37:36Z
forexfactory:147443,forexfactory,147443,395,2026-04-05T20:00:00Z,"Apr 5, 2026",All Day,False,NZ,NZD,Bank Holiday,OTHER,holiday,,,,,,,,,,,,0,https://www.forexfactory.com/calendar?month=apr.2026,2026-09-02T16:37:36Z
forexfactory:147115,forexfactory,147115,394,2026-04-05T21:00:00Z,"Apr 5, 2026",All Day,False,AU,AUD,Bank Holiday,OTHER,holiday,,,,,,,,,,,,0,https://www.forexfactory.com/calendar?month=apr.2026,2026-09-02T16:37:36Z
forexfactory:151642,forexfactory,151642,468,2026-04-05T23:01:00Z,"Apr 5, 2026",All Day,False,CH,CNY,Bank Holiday,OTHER,holiday,,,,,,,,,,,,0,https://www.forexfactory.com/calendar?month=apr.2026,2026-09-02T16:37:36Z
forexfactory:151656,forexfactory,151656,392,2026-04-06T05:00:00Z,"Apr 5, 2026",All Day,False,SZ,CHF,Bank Holiday,OTHER,holiday,,,,,,,,,,,,0,https://www.forexfactory.com/calendar?month=apr.2026,2026-09-02T16:37:36Z
forexfactory:151662,forexfactory,151662,396,2026-04-06T06:01:00Z,"Apr 6, 2026",All Day,False,FR,EUR,French Bank Holiday,OTHER,holiday,,,,,,,,,,,,0,https://www.forexfactory.com/calendar?month=apr.2026,2026-09-02T16:37:36Z
forexfactory:151679,forexfactory,151679,391,2026-04-06T06:02:00Z,"Apr 6, 2026",All Day,False,GE,EUR,German Bank Holiday,OTHER,holiday,,,,,,,,,,,,0,https://www.forexfactory.com/calendar?month=apr.2026,2026-09-02T16:37:36Z
forexfactory:151680,forexfactory,151680,397,2026-04-06T06:03:00Z,"Apr 6, 2026",All Day,False,IT,EUR,Italian Bank Holiday,OTHER,holiday,,,,,,,,,,,,0,https://www.forexfactory.com/calendar?month=apr.2026,2026-09-02T16:37:36Z
forexfactory:147494,forexfactory,147494,561,2026-04-06T07:00:00Z,"Apr 6, 2026",1:00am,True,SP,EUR,Spanish Unemployment Change,OTHER,low,-22.9,10.3,3.6,,K,-22.9K,10.3K,3.6K,,-33.2,-3.223301,1,https://www.forexfactory.com/calendar?month=apr.2026,2026-09-02T16:37:36Z
forexfactory:151628,forexfactory,151628,390,2026-04-06T07:00:00Z,"Apr 6, 2026",All Day,False,UK,GBP,Bank Holiday,OTHER,holiday,,,,,,,,,,,,0,https://www.forexfactory.com/calendar?month=apr.2026,2026-09-02T16:37:36Z
forexfactory:146602,forexfactory,146602,253,2026-04-06T14:00:00Z,"Apr 6, 2026",8:00am,True,US,USD,ISM Services PMI,ISM_SVC,high,54.0,54.8,56.1,,,54.0,54.8,56.1,,-0.8,-0.014599,2,https://www.forexfactory.com/calendar?month=apr.2026,2026-09-02T16:37:36Z
forexfactory:152808,forexfactory,152808,645,2026-04-06T17:00:00Z,"Apr 6, 2026",11:00am,True,US,USD,President Trump Speaks,OTHER,high,,,,,,,,,,,,0,https://www.forexfactory.com/calendar?month=apr.2026,2026-09-02T16:37:36Z
